 # rhobar, fm^-3:    rhos, fm^-3:   m^*, GeV:    endens, GeV/fm^3:   U, GeV:
 0.100000E-01  0.996064E-02  0.906615E+00  0.936354E-02 -0.100545E-01
 0.200000E-01  0.198671E-01  0.876887E+00  0.186790E-01 -0.184529E-01
 0.300000E-01  0.297222E-01  0.848403E+00  0.279530E-01 -0.256064E-01
 0.400000E-01  0.395230E-01  0.820881E+00  0.371939E-01 -0.317977E-01
 0.500000E-01  0.492644E-01  0.794113E+00  0.464094E-01 -0.372363E-01
 0.600000E-01  0.589397E-01  0.767934E+00  0.556061E-01 -0.420842E-01
 0.700000E-01  0.685409E-01  0.742217E+00  0.647895E-01 -0.464712E-01
 0.800000E-01  0.780582E-01  0.716855E+00  0.739643E-01 -0.505034E-01
 0.900000E-01  0.874798E-01  0.691758E+00  0.831344E-01 -0.542697E-01
 0.100000E+00  0.967916E-01  0.666852E+00  0.923033E-01 -0.578454E-01
 0.110000E+00  0.105977E+00  0.642073E+00  0.101474E+00 -0.612941E-01
 0.120000E+00  0.115016E+00  0.617368E+00  0.110649E+00 -0.646692E-01
 0.130000E+00  0.123884E+00  0.592694E+00  0.119831E+00 -0.680136E-01
 0.140000E+00  0.132552E+00  0.568018E+00  0.129023E+00 -0.713588E-01
 0.150000E+00  0.140986E+00  0.543324E+00  0.138226E+00 -0.747225E-01
 0.160000E+00  0.149145E+00  0.518611E+00  0.147444E+00 -0.781053E-01
 0.170000E+00  0.156981E+00  0.493901E+00  0.156679E+00 -0.814851E-01
 0.180000E+00  0.164438E+00  0.469245E+00  0.165936E+00 -0.848111E-01
 0.190000E+00  0.171454E+00  0.444729E+00  0.175219E+00 -0.879966E-01
 0.200000E+00  0.177964E+00  0.420483E+00  0.184534E+00 -0.909123E-01
 0.210000E+00  0.183901E+00  0.396681E+00  0.193889E+00 -0.933838E-01
 0.220000E+00  0.189209E+00  0.373539E+00  0.203295E+00 -0.951960E-01
 0.230000E+00  0.193847E+00  0.351296E+00  0.212762E+00 -0.961089E-01
 0.240000E+00  0.197801E+00  0.330190E+00  0.222304E+00 -0.958842E-01
 0.250000E+00  0.201086E+00  0.310426E+00  0.231936E+00 -0.943185E-01
 0.260000E+00  0.203746E+00  0.292143E+00  0.241674E+00 -0.912711E-01
 0.270000E+00  0.205849E+00  0.275405E+00  0.251534E+00 -0.866790E-01
 0.280000E+00  0.207472E+00  0.260200E+00  0.261530E+00 -0.805535E-01
 0.290000E+00  0.208695E+00  0.246458E+00  0.271677E+00 -0.729654E-01
 0.300000E+00  0.209594E+00  0.234070E+00  0.281986E+00 -0.640232E-01
 0.310000E+00  0.210234E+00  0.222908E+00  0.292469E+00 -0.538548E-01
 0.320000E+00  0.210670E+00  0.212841E+00  0.303135E+00 -0.425919E-01
 0.330000E+00  0.210946E+00  0.203741E+00  0.313991E+00 -0.303614E-01
 0.340000E+00  0.211098E+00  0.195493E+00  0.325045E+00 -0.172795E-01
 0.350000E+00  0.211154E+00  0.187992E+00  0.336300E+00 -0.345044E-02
 0.360000E+00  0.211135E+00  0.181147E+00  0.347763E+00  0.110346E-01
 0.370000E+00  0.211059E+00  0.174878E+00  0.359437E+00  0.260962E-01
 0.380000E+00  0.210938E+00  0.169117E+00  0.371325E+00  0.416658E-01
 0.390000E+00  0.210784E+00  0.163806E+00  0.383429E+00  0.576844E-01
 0.400000E+00  0.210604E+00  0.158892E+00  0.395753E+00  0.741010E-01
 0.410000E+00  0.210404E+00  0.154333E+00  0.408299E+00  0.908717E-01
 0.420000E+00  0.210191E+00  0.150089E+00  0.421067E+00  0.107959E+00
 0.430000E+00  0.209966E+00  0.146129E+00  0.434059E+00  0.125329E+00
 0.440000E+00  0.209735E+00  0.142424E+00  0.447276E+00  0.142954E+00
 0.450000E+00  0.209499E+00  0.138949E+00  0.460720E+00  0.160809E+00
 0.460000E+00  0.209259E+00  0.135682E+00  0.474391E+00  0.178873E+00
 0.470000E+00  0.209019E+00  0.132604E+00  0.488290E+00  0.197125E+00
 0.480000E+00  0.208778E+00  0.129699E+00  0.502417E+00  0.215550E+00
 0.490000E+00  0.208538E+00  0.126951E+00  0.516774E+00  0.234131E+00
 0.500000E+00  0.208299E+00  0.124346E+00  0.531360E+00  0.252858E+00
 0.510000E+00  0.208063E+00  0.121875E+00  0.546175E+00  0.271716E+00
 0.520000E+00  0.207829E+00  0.119525E+00  0.561221E+00  0.290697E+00
 0.530000E+00  0.207599E+00  0.117288E+00  0.576497E+00  0.309790E+00
 0.540000E+00  0.207371E+00  0.115155E+00  0.592004E+00  0.328987E+00
 0.550000E+00  0.207147E+00  0.113118E+00  0.607742E+00  0.348280E+00
 0.560000E+00  0.206927E+00  0.111171E+00  0.623711E+00  0.367664E+00
 0.570000E+00  0.206710E+00  0.109308E+00  0.639910E+00  0.387130E+00
 0.580000E+00  0.206497E+00  0.107522E+00  0.656341E+00  0.406675E+00
 0.590000E+00  0.206288E+00  0.105809E+00  0.673003E+00  0.426292E+00
 0.600000E+00  0.206082E+00  0.104164E+00  0.689896E+00  0.445977E+00
 0.610000E+00  0.205880E+00  0.102583E+00  0.707021E+00  0.465726E+00
